opp_id,action,executed_ts,success,recovered_minor,cost_minor,decided_by
opp_gen_0009669,send_payment_link,2026-04-01T07:12:44.747938+00:00,0,0,1500,legacy_ops
opp_gen_0009671,send_payment_link,2026-04-01T01:29:38.278330+00:00,1,282152,1500,legacy_ops
opp_gen_0009672,send_payment_link,2026-04-02T23:52:31.157384+00:00,0,0,1500,legacy_ops
opp_gen_0009683,send_payment_link,2026-04-02T23:24:30.182241+00:00,1,491849,1500,legacy_ops
opp_gen_0009686,send_reminder,2026-04-02T15:08:17.639378+00:00,1,171165,300,legacy_ops
opp_gen_0009688,send_reminder,2026-04-02T04:21:46.134020+00:00,1,39273,300,legacy_ops
opp_gen_0009693,send_reminder,2026-04-02T20:20:40.290789+00:00,0,0,300,legacy_ops
opp_gen_0009700,send_reminder,2026-04-02T20:23:13.425484+00:00,1,243996,300,legacy_ops
opp_gen_0009701,send_reminder,2026-04-02T13:57:48.041159+00:00,0,0,300,legacy_ops
opp_gen_0009702,send_payment_link,2026-04-02T15:44:39.654915+00:00,1,39170,1500,legacy_ops
opp_gen_0009703,send_payment_link,2026-04-02T02:52:28.314705+00:00,1,4140204,1500,legacy_ops
opp_gen_0009708,send_reminder,2026-04-02T07:34:11.919193+00:00,1,267715,300,legacy_ops
opp_gen_0009712,send_payment_link,2026-04-02T23:52:40.921987+00:00,1,2246277,1500,legacy_ops
opp_gen_0009722,send_reminder,2026-04-02T23:06:01.654034+00:00,0,0,300,legacy_ops
opp_gen_0009732,send_payment_link,2026-04-02T22:01:18.954328+00:00,1,193677,1500,legacy_ops
opp_gen_0009734,send_payment_link,2026-04-02T01:09:38.017736+00:00,0,0,1500,legacy_ops
opp_gen_0009735,send_payment_link,2026-04-02T09:22:09.653419+00:00,1,503273,1500,legacy_ops
opp_gen_0009738,send_payment_link,2026-04-02T21:33:06.780166+00:00,1,1002212,1500,legacy_ops
opp_gen_0009739,wait_for_native_retry,2026-04-02T06:31:30.152858+00:00,0,0,0,legacy_ops
opp_gen_0009740,send_payment_link,2026-04-02T06:27:09.362659+00:00,1,830748,1500,legacy_ops
opp_gen_0009742,send_payment_link,2026-04-02T02:33:58.621168+00:00,1,365036,1500,legacy_ops
opp_gen_0009743,send_reminder,2026-04-02T12:20:44.929787+00:00,0,0,300,legacy_ops
opp_gen_0009745,send_payment_link,2026-04-02T02:08:40.058628+00:00,1,1503356,1500,legacy_ops
opp_gen_0009746,send_payment_link,2026-04-02T02:23:07.952435+00:00,1,1413715,1500,legacy_ops
opp_gen_0009749,send_payment_link,2026-04-02T21:30:24.833002+00:00,1,250361,1500,legacy_ops
opp_gen_0009753,send_payment_link,2026-04-02T05:41:18.675716+00:00,0,0,1500,legacy_ops
opp_gen_0009758,send_reminder,2026-04-03T03:28:24.782193+00:00,1,180579,300,legacy_ops
opp_gen_0009759,send_payment_link,2026-04-03T18:58:03.557782+00:00,0,0,1500,legacy_ops
opp_gen_0009760,send_payment_link,2026-04-03T04:35:49.845490+00:00,1,918498,1500,legacy_ops
opp_gen_0009761,send_payment_link,2026-04-03T18:43:02.201032+00:00,0,0,1500,legacy_ops
opp_gen_0009768,send_reminder,2026-04-03T05:47:55.035916+00:00,1,93569,300,legacy_ops
opp_gen_0009770,prompt_card_change,2026-04-03T12:49:31.646233+00:00,0,0,2000,legacy_ops
opp_gen_0009771,wait_for_native_retry,2026-04-03T15:39:02.854433+00:00,1,343732,0,legacy_ops
opp_gen_0009778,send_payment_link,2026-04-04T00:25:17.992432+00:00,1,666453,1500,legacy_ops
opp_gen_0009783,send_payment_link,2026-04-03T11:17:23.070441+00:00,1,3127545,1500,legacy_ops
opp_gen_0009785,send_payment_link,2026-04-03T14:45:40.811058+00:00,1,553737,1500,legacy_ops
opp_gen_0009786,send_payment_link,2026-04-03T05:26:08.987260+00:00,1,807988,1500,legacy_ops
opp_gen_0009798,send_payment_link,2026-04-03T04:15:11.673169+00:00,0,0,1500,legacy_ops
opp_gen_0009800,send_reminder,2026-04-03T03:05:59.814471+00:00,1,153402,300,legacy_ops
opp_gen_0009803,send_payment_link,2026-04-03T08:04:41.868248+00:00,0,0,1500,legacy_ops
opp_gen_0009804,send_payment_link,2026-04-03T14:23:49.543450+00:00,0,0,1500,legacy_ops
opp_gen_0009812,send_payment_link,2026-04-03T19:20:12.754307+00:00,0,0,1500,legacy_ops
opp_gen_0009818,send_payment_link,2026-04-03T02:38:00.599476+00:00,0,0,1500,legacy_ops
opp_gen_0009823,send_payment_link,2026-04-03T22:25:19.441756+00:00,1,102380,1500,legacy_ops
opp_gen_0009826,send_payment_link,2026-04-03T09:45:20.253822+00:00,1,562629,1500,legacy_ops
opp_gen_0009829,send_reminder,2026-04-03T10:57:58.556232+00:00,1,182208,300,legacy_ops
opp_gen_0009840,send_reminder,2026-04-03T15:58:14.070561+00:00,1,234103,300,legacy_ops
opp_gen_0009844,send_payment_link,2026-04-04T03:21:23.676100+00:00,1,263976,1500,legacy_ops
opp_gen_0009847,wait_for_native_retry,2026-04-04T16:43:27.248492+00:00,1,83449,0,legacy_ops
opp_gen_0009849,send_payment_link,2026-04-04T01:21:54.675626+00:00,1,2396175,1500,legacy_ops
opp_gen_0009852,send_payment_link,2026-04-04T00:47:08.487702+00:00,0,0,1500,legacy_ops
opp_gen_0009853,send_payment_link,2026-04-04T16:03:20.048443+00:00,1,622318,1500,legacy_ops
opp_gen_0009854,send_reminder,2026-04-04T14:58:44.561951+00:00,1,82807,300,legacy_ops
opp_gen_0009858,send_payment_link,2026-04-04T13:08:18.528715+00:00,0,0,1500,legacy_ops
opp_gen_0009859,send_payment_link,2026-04-04T00:48:47.644908+00:00,1,919387,1500,legacy_ops
opp_gen_0009861,send_payment_link,2026-04-04T11:59:16.970234+00:00,0,0,1500,legacy_ops
opp_gen_0009862,send_payment_link,2026-04-04T19:13:17.391668+00:00,1,182197,1500,legacy_ops
opp_gen_0009864,send_payment_link,2026-04-04T18:25:45.618197+00:00,1,844670,1500,legacy_ops
opp_gen_0009868,send_payment_link,2026-04-05T00:40:30.044176+00:00,1,1593572,1500,legacy_ops
opp_gen_0009871,wait_for_native_retry,2026-04-04T14:48:02.603509+00:00,1,3743125,0,legacy_ops
opp_gen_0009874,send_payment_link,2026-04-04T23:21:32.035636+00:00,0,0,1500,legacy_ops
opp_gen_0009875,send_reminder,2026-04-04T02:10:03.899741+00:00,1,87988,300,legacy_ops
opp_gen_0009877,prompt_card_change,2026-04-04T20:52:34.897866+00:00,1,3171197,2000,legacy_ops
opp_gen_0009878,send_payment_link,2026-04-04T11:31:58.132314+00:00,1,970952,1500,legacy_ops
opp_gen_0009880,send_reminder,2026-04-04T15:42:31.306153+00:00,0,0,300,legacy_ops
opp_gen_0009886,send_payment_link,2026-04-04T10:09:57.701738+00:00,1,114137,1500,legacy_ops
opp_gen_0009887,send_payment_link,2026-04-04T20:18:52.146281+00:00,1,116306,1500,legacy_ops
opp_gen_0009890,send_payment_link,2026-04-04T21:39:20.054944+00:00,1,110406,1500,legacy_ops
opp_gen_0009895,send_reminder,2026-04-04T00:33:57.187796+00:00,0,0,300,legacy_ops
opp_gen_0009900,send_reminder,2026-04-04T12:11:27.334043+00:00,0,0,300,legacy_ops
opp_gen_0009905,send_payment_link,2026-04-04T08:01:48.621567+00:00,1,172566,1500,legacy_ops
opp_gen_0009907,send_payment_link,2026-04-04T22:33:44.416964+00:00,0,0,1500,legacy_ops
opp_gen_0009912,send_payment_link,2026-04-04T03:57:08.353238+00:00,0,0,1500,legacy_ops
opp_gen_0009915,send_payment_link,2026-04-04T18:18:12.263862+00:00,1,41040,1500,legacy_ops
opp_gen_0009917,send_payment_link,2026-04-04T02:13:12.542465+00:00,0,0,1500,legacy_ops
opp_gen_0009923,send_payment_link,2026-04-04T18:06:07.706034+00:00,1,952987,1500,legacy_ops
opp_gen_0009926,send_payment_link,2026-04-04T15:44:58.842334+00:00,1,505730,1500,legacy_ops
opp_gen_0009937,send_payment_link,2026-04-04T03:33:21.910139+00:00,0,0,1500,legacy_ops
opp_gen_0009941,send_reminder,2026-04-04T06:04:10.180646+00:00,0,0,300,legacy_ops
opp_gen_0009949,send_reminder,2026-04-05T12:44:04.583471+00:00,1,102976,300,legacy_ops
opp_gen_0009954,send_reminder,2026-04-05T09:46:09.305897+00:00,1,132540,300,legacy_ops
opp_gen_0009956,send_reminder,2026-04-05T03:10:47.636843+00:00,1,73337,300,legacy_ops
opp_gen_0009957,send_reminder,2026-04-05T11:11:41.669603+00:00,0,0,300,legacy_ops
opp_gen_0009958,send_payment_link,2026-04-05T03:19:55.022006+00:00,0,0,1500,legacy_ops
opp_gen_0009962,send_payment_link,2026-04-05T03:41:42.564600+00:00,0,0,1500,legacy_ops
opp_gen_0009966,send_payment_link,2026-04-05T10:28:37.306797+00:00,1,2886008,1500,legacy_ops
opp_gen_0009970,send_reminder,2026-04-05T13:35:39.311968+00:00,1,163519,300,legacy_ops
opp_gen_0009971,send_payment_link,2026-04-05T16:27:39.323711+00:00,1,441735,1500,legacy_ops
opp_gen_0009974,send_payment_link,2026-04-05T16:46:41.729114+00:00,0,0,1500,legacy_ops
opp_gen_0009978,send_reminder,2026-04-05T01:40:34.658411+00:00,1,51343,300,legacy_ops
opp_gen_0009979,send_payment_link,2026-04-05T11:30:53.818959+00:00,0,0,1500,legacy_ops
opp_gen_0009995,prompt_card_change,2026-04-05T04:53:29.159819+00:00,1,499518,2000,legacy_ops
opp_gen_0009997,send_reminder,2026-04-05T20:04:12.768299+00:00,1,137408,300,legacy_ops
opp_gen_0010011,send_payment_link,2026-04-05T05:58:59.007777+00:00,1,880940,1500,legacy_ops
opp_gen_0010012,send_payment_link,2026-04-05T01:15:17.830744+00:00,0,0,1500,legacy_ops
opp_gen_0010033,send_payment_link,2026-04-05T11:47:59.269845+00:00,1,66528,1500,legacy_ops
opp_gen_0010034,send_payment_link,2026-04-05T15:53:11.710901+00:00,0,0,1500,legacy_ops
opp_gen_0010035,send_payment_link,2026-04-05T07:09:33.722844+00:00,1,1371383,1500,legacy_ops
opp_gen_0010039,send_reminder,2026-04-05T15:48:34.297922+00:00,1,81669,300,legacy_ops
opp_gen_0010046,send_payment_link,2026-04-05T18:30:01.946001+00:00,1,773488,1500,legacy_ops
opp_gen_0010051,send_reminder,2026-04-06T02:40:57.243613+00:00,1,906442,300,legacy_ops
opp_gen_0010054,send_payment_link,2026-04-06T10:43:01.817812+00:00,1,3469655,1500,legacy_ops
opp_gen_0010057,send_payment_link,2026-04-06T21:47:32.037232+00:00,1,53863,1500,legacy_ops
opp_gen_0010060,send_payment_link,2026-04-06T02:28:02.350788+00:00,0,0,1500,legacy_ops
opp_gen_0010063,prompt_card_change,2026-04-06T21:37:41.421433+00:00,1,102476,2000,legacy_ops
opp_gen_0010067,send_reminder,2026-04-06T08:53:35.733484+00:00,1,41445,300,legacy_ops
opp_gen_0010068,send_reminder,2026-04-06T03:08:24.680625+00:00,0,0,300,legacy_ops
opp_gen_0010075,send_payment_link,2026-04-06T07:34:19.899943+00:00,1,619544,1500,legacy_ops
opp_gen_0010077,send_reminder,2026-04-06T10:07:18.439646+00:00,1,399593,300,legacy_ops
opp_gen_0010078,send_payment_link,2026-04-06T04:17:21.818371+00:00,1,2376740,1500,legacy_ops
opp_gen_0010079,send_reminder,2026-04-06T02:52:13.163707+00:00,0,0,300,legacy_ops
opp_gen_0010081,send_payment_link,2026-04-06T18:41:40.618717+00:00,1,667044,1500,legacy_ops
opp_gen_0010089,send_reminder,2026-04-06T06:35:28.828737+00:00,1,78528,300,legacy_ops
opp_gen_0010091,send_payment_link,2026-04-06T20:49:40.353144+00:00,1,201133,1500,legacy_ops
opp_gen_0010092,send_reminder,2026-04-06T06:49:57.906394+00:00,1,77482,300,legacy_ops
opp_gen_0010099,send_reminder,2026-04-06T21:55:30.883793+00:00,1,86538,300,legacy_ops
opp_gen_0010104,send_payment_link,2026-04-06T22:58:11.790535+00:00,1,4004160,1500,legacy_ops
opp_gen_0010105,send_reminder,2026-04-06T20:12:43.066893+00:00,1,167155,300,legacy_ops
opp_gen_0010106,send_payment_link,2026-04-06T21:06:31.939899+00:00,1,256840,1500,legacy_ops
opp_gen_0010109,send_payment_link,2026-04-06T17:11:56.609687+00:00,1,2086561,1500,legacy_ops
opp_gen_0010114,send_reminder,2026-04-06T13:15:00.642322+00:00,1,48347,300,legacy_ops
opp_gen_0010115,send_payment_link,2026-04-06T12:23:20.301170+00:00,1,206991,1500,legacy_ops
opp_gen_0010119,send_reminder,2026-04-06T00:52:29.298124+00:00,0,0,300,legacy_ops
opp_gen_0010120,send_payment_link,2026-04-06T02:43:12.372062+00:00,1,200202,1500,legacy_ops
opp_gen_0010121,wait_for_native_retry,2026-04-06T03:50:38.735108+00:00,0,0,0,legacy_ops
opp_gen_0010124,send_payment_link,2026-04-06T23:07:34.339140+00:00,1,86086,1500,legacy_ops
opp_gen_0010125,wait_for_native_retry,2026-04-06T10:20:54.059628+00:00,1,250839,0,legacy_ops
opp_gen_0010129,send_payment_link,2026-04-06T08:49:44.318986+00:00,1,1096536,1500,legacy_ops
opp_gen_0010136,send_payment_link,2026-04-06T06:51:19.951925+00:00,0,0,1500,legacy_ops
opp_gen_0010138,send_reminder,2026-04-06T13:14:05.836500+00:00,0,0,300,legacy_ops
opp_gen_0010139,send_reminder,2026-04-06T03:43:01.833429+00:00,1,103757,300,legacy_ops
opp_gen_0010142,send_reminder,2026-04-06T02:55:07.005035+00:00,0,0,300,legacy_ops
opp_gen_0010143,send_reminder,2026-04-06T23:08:17.176290+00:00,0,0,300,legacy_ops
opp_gen_0010149,prompt_card_change,2026-04-06T09:55:11.029366+00:00,0,0,2000,legacy_ops
opp_gen_0010151,send_payment_link,2026-04-06T08:43:48.512117+00:00,0,0,1500,legacy_ops
opp_gen_0010158,send_payment_link,2026-04-07T14:33:41.184128+00:00,1,3691058,1500,legacy_ops
opp_gen_0010163,send_payment_link,2026-04-07T19:31:36.830067+00:00,1,805490,1500,legacy_ops
opp_gen_0010178,send_payment_link,2026-04-07T18:49:38.148753+00:00,1,4483377,1500,legacy_ops
opp_gen_0010179,send_payment_link,2026-04-07T20:44:18.563893+00:00,1,1845139,1500,legacy_ops
opp_gen_0010182,send_payment_link,2026-04-07T20:42:03.170277+00:00,0,0,1500,legacy_ops
opp_gen_0010184,send_payment_link,2026-04-07T07:24:53.315875+00:00,1,231424,1500,legacy_ops
opp_gen_0010188,send_payment_link,2026-04-07T00:47:07.095765+00:00,0,0,1500,legacy_ops
opp_gen_0010203,send_payment_link,2026-04-07T11:33:23.609001+00:00,1,524984,1500,legacy_ops
opp_gen_0010205,send_payment_link,2026-04-07T01:05:22.931719+00:00,1,98901,1500,legacy_ops
opp_gen_0010210,send_reminder,2026-04-07T16:33:28.322035+00:00,1,88799,300,legacy_ops
opp_gen_0010233,send_payment_link,2026-04-07T22:50:28.647346+00:00,0,0,1500,legacy_ops
opp_gen_0010238,send_payment_link,2026-04-07T00:33:31.501069+00:00,1,3425627,1500,legacy_ops
opp_gen_0010239,wait_for_native_retry,2026-04-07T06:06:37.875208+00:00,0,0,0,legacy_ops
opp_gen_0010242,send_payment_link,2026-04-07T21:02:41.874689+00:00,1,341753,1500,legacy_ops
opp_gen_0010243,send_reminder,2026-04-07T07:26:25.431842+00:00,1,189059,300,legacy_ops
opp_gen_0010245,send_payment_link,2026-04-07T06:10:23.406907+00:00,1,4229966,1500,legacy_ops
opp_gen_0010250,send_payment_link,2026-04-07T22:33:32.660086+00:00,1,690052,1500,legacy_ops
opp_gen_0010257,send_payment_link,2026-04-07T06:27:51.528700+00:00,0,0,1500,legacy_ops
opp_gen_0010268,send_reminder,2026-04-08T10:03:38.325700+00:00,1,74766,300,legacy_ops
opp_gen_0010271,send_reminder,2026-04-08T21:34:46.607226+00:00,0,0,300,legacy_ops
opp_gen_0010273,send_payment_link,2026-04-08T06:48:33.925068+00:00,0,0,1500,legacy_ops
opp_gen_0010280,send_reminder,2026-04-08T04:34:59.371783+00:00,1,35936,300,legacy_ops
opp_gen_0010284,send_payment_link,2026-04-08T23:22:48.282378+00:00,1,139992,1500,legacy_ops
opp_gen_0010287,send_payment_link,2026-04-08T03:00:49.072466+00:00,0,0,1500,legacy_ops
opp_gen_0010289,send_payment_link,2026-04-08T20:29:30.844809+00:00,0,0,1500,legacy_ops
opp_gen_0010292,send_reminder,2026-04-08T23:35:03.548998+00:00,0,0,300,legacy_ops
opp_gen_0010295,send_reminder,2026-04-08T06:01:00.787416+00:00,1,232204,300,legacy_ops
opp_gen_0010297,send_payment_link,2026-04-08T19:26:42.926925+00:00,0,0,1500,legacy_ops
opp_gen_0010300,send_payment_link,2026-04-08T06:04:51.860368+00:00,1,71912,1500,legacy_ops
opp_gen_0010304,send_payment_link,2026-04-08T21:01:05.925739+00:00,1,887980,1500,legacy_ops
opp_gen_0010307,send_payment_link,2026-04-08T02:31:30.931719+00:00,1,381270,1500,legacy_ops
opp_gen_0010309,prompt_card_change,2026-04-08T07:26:58.858207+00:00,1,106947,2000,legacy_ops
opp_gen_0010311,send_payment_link,2026-04-08T20:18:57.529013+00:00,1,351328,1500,legacy_ops
opp_gen_0010319,send_reminder,2026-04-08T16:39:48.709130+00:00,0,0,300,legacy_ops
opp_gen_0010321,send_reminder,2026-04-08T05:31:46.887679+00:00,1,158354,300,legacy_ops
opp_gen_0010324,send_reminder,2026-04-08T21:49:38.775962+00:00,1,236582,300,legacy_ops
opp_gen_0010325,send_payment_link,2026-04-08T15:18:57.804164+00:00,1,100280,1500,legacy_ops
opp_gen_0010328,send_payment_link,2026-04-08T06:00:44.757778+00:00,1,54489,1500,legacy_ops
opp_gen_0010333,send_reminder,2026-04-08T01:45:10.652083+00:00,1,136920,300,legacy_ops
opp_gen_0010335,send_payment_link,2026-04-08T18:03:07.492770+00:00,0,0,1500,legacy_ops
opp_gen_0010336,send_payment_link,2026-04-08T01:46:15.466885+00:00,1,58416,1500,legacy_ops
opp_gen_0010345,send_payment_link,2026-04-08T09:11:25.229591+00:00,1,523279,1500,legacy_ops
opp_gen_0010349,send_payment_link,2026-04-09T04:49:17.870287+00:00,1,477504,1500,legacy_ops
opp_gen_0010355,send_reminder,2026-04-09T23:13:45.778949+00:00,0,0,300,legacy_ops
opp_gen_0010358,send_reminder,2026-04-09T10:34:26.335899+00:00,1,115530,300,legacy_ops
opp_gen_0010359,send_reminder,2026-04-09T16:43:22.402108+00:00,0,0,300,legacy_ops
opp_gen_0010362,send_payment_link,2026-04-09T23:41:09.023346+00:00,0,0,1500,legacy_ops
opp_gen_0010364,wait_for_native_retry,2026-04-09T13:50:33.487747+00:00,1,655948,0,legacy_ops
opp_gen_0010371,wait_for_native_retry,2026-04-09T11:21:07.498150+00:00,0,0,0,legacy_ops
opp_gen_0010372,send_payment_link,2026-04-09T15:01:52.892601+00:00,0,0,1500,legacy_ops
opp_gen_0010374,send_payment_link,2026-04-09T01:41:23.648169+00:00,1,180800,1500,legacy_ops
opp_gen_0010375,send_payment_link,2026-04-09T16:58:15.277039+00:00,0,0,1500,legacy_ops
opp_gen_0010377,send_payment_link,2026-04-09T03:40:29.593302+00:00,1,157760,1500,legacy_ops
opp_gen_0010379,send_payment_link,2026-04-09T03:43:16.774198+00:00,0,0,1500,legacy_ops
opp_gen_0010385,send_reminder,2026-04-09T18:21:50.842604+00:00,1,189004,300,legacy_ops
opp_gen_0010386,send_payment_link,2026-04-09T19:46:32.301445+00:00,1,167652,1500,legacy_ops
opp_gen_0010392,send_payment_link,2026-04-09T02:22:34.631145+00:00,1,1036858,1500,legacy_ops
opp_gen_0010395,prompt_card_change,2026-04-09T12:58:34.738627+00:00,1,970100,2000,legacy_ops
opp_gen_0010396,send_payment_link,2026-04-09T06:25:37.073041+00:00,0,0,1500,legacy_ops
opp_gen_0010402,send_reminder,2026-04-09T18:48:50.108592+00:00,1,49040,300,legacy_ops
opp_gen_0010411,send_payment_link,2026-04-09T12:29:05.935188+00:00,1,98190,1500,legacy_ops
opp_gen_0010415,prompt_card_change,2026-04-09T09:05:23.257938+00:00,1,966465,2000,legacy_ops
opp_gen_0010417,send_payment_link,2026-04-09T10:21:03.593299+00:00,1,701224,1500,legacy_ops
opp_gen_0010418,send_payment_link,2026-04-09T04:20:47.525973+00:00,1,863091,1500,legacy_ops
opp_gen_0010419,wait_for_native_retry,2026-04-09T19:11:45.680482+00:00,0,0,0,legacy_ops
opp_gen_0010425,send_payment_link,2026-04-09T13:36:49.438629+00:00,1,140968,1500,legacy_ops
opp_gen_0010437,send_reminder,2026-04-10T16:20:22.162889+00:00,1,108790,300,legacy_ops
opp_gen_0010439,send_payment_link,2026-04-10T09:53:03.372336+00:00,0,0,1500,legacy_ops
opp_gen_0010442,send_payment_link,2026-04-10T12:37:27.563494+00:00,0,0,1500,legacy_ops
opp_gen_0010443,send_reminder,2026-04-10T23:45:03.603389+00:00,1,248877,300,legacy_ops
opp_gen_0010445,send_payment_link,2026-04-10T19:51:32.100642+00:00,1,3310674,1500,legacy_ops
opp_gen_0010447,wait_for_native_retry,2026-04-10T01:33:24.984191+00:00,0,0,0,legacy_ops
opp_gen_0010450,send_reminder,2026-04-10T21:52:03.239669+00:00,0,0,300,legacy_ops
opp_gen_0010456,send_payment_link,2026-04-10T16:57:59.758762+00:00,0,0,1500,legacy_ops
opp_gen_0010457,wait_for_native_retry,2026-04-10T11:12:16.052166+00:00,0,0,0,legacy_ops
opp_gen_0010459,send_payment_link,2026-04-10T10:46:50.451530+00:00,1,383242,1500,legacy_ops
opp_gen_0010461,send_reminder,2026-04-10T20:08:20.038942+00:00,1,85039,300,legacy_ops
opp_gen_0010462,send_payment_link,2026-04-10T03:18:42.950876+00:00,1,1005404,1500,legacy_ops
opp_gen_0010468,send_payment_link,2026-04-10T17:31:12.671440+00:00,1,202993,1500,legacy_ops
opp_gen_0010473,send_payment_link,2026-04-10T15:48:01.028618+00:00,1,97866,1500,legacy_ops
opp_gen_0010477,send_payment_link,2026-04-10T00:57:52.666265+00:00,1,2495571,1500,legacy_ops
opp_gen_0010478,wait_for_native_retry,2026-04-10T23:35:56.648578+00:00,0,0,0,legacy_ops
opp_gen_0010479,send_payment_link,2026-04-10T16:10:04.473572+00:00,1,581028,1500,legacy_ops
opp_gen_0010480,send_reminder,2026-04-10T23:27:32.250009+00:00,0,0,300,legacy_ops
opp_gen_0010484,send_reminder,2026-04-10T22:24:05.002089+00:00,0,0,300,legacy_ops
opp_gen_0010485,send_payment_link,2026-04-10T08:53:25.195581+00:00,1,80587,1500,legacy_ops
opp_gen_0010486,send_payment_link,2026-04-10T12:14:27.342361+00:00,0,0,1500,legacy_ops
opp_gen_0010487,send_reminder,2026-04-10T05:37:13.582917+00:00,0,0,300,legacy_ops
opp_gen_0010488,send_payment_link,2026-04-10T05:59:23.575195+00:00,1,186981,1500,legacy_ops
opp_gen_0010491,send_payment_link,2026-04-10T01:10:09.639841+00:00,0,0,1500,legacy_ops
opp_gen_0010496,send_reminder,2026-04-10T14:40:57.665634+00:00,1,204567,300,legacy_ops
opp_gen_0010498,send_payment_link,2026-04-10T00:47:27.491828+00:00,1,3172659,1500,legacy_ops
opp_gen_0010499,send_payment_link,2026-04-10T16:28:06.063605+00:00,0,0,1500,legacy_ops
opp_gen_0010500,send_payment_link,2026-04-10T03:46:35.546091+00:00,0,0,1500,legacy_ops
opp_gen_0010502,send_payment_link,2026-04-10T21:37:43.631385+00:00,1,195094,1500,legacy_ops
opp_gen_0010506,send_reminder,2026-04-10T09:41:00.298044+00:00,0,0,300,legacy_ops
opp_gen_0010511,send_reminder,2026-04-10T05:38:08.687625+00:00,1,150815,300,legacy_ops
opp_gen_0010520,send_payment_link,2026-04-10T03:04:17.047210+00:00,1,957023,1500,legacy_ops
opp_gen_0010522,send_payment_link,2026-04-10T14:55:23.232213+00:00,1,488729,1500,legacy_ops
opp_gen_0010526,send_payment_link,2026-04-10T13:16:17.556092+00:00,0,0,1500,legacy_ops
opp_gen_0010528,send_payment_link,2026-04-10T18:35:04.960522+00:00,1,43107,1500,legacy_ops
opp_gen_0010535,send_payment_link,2026-04-11T23:48:07.738550+00:00,0,0,1500,legacy_ops
opp_gen_0010537,send_payment_link,2026-04-11T09:48:06.332176+00:00,1,57015,1500,legacy_ops
opp_gen_0010538,send_payment_link,2026-04-11T12:24:11.955099+00:00,1,2267416,1500,legacy_ops
opp_gen_0010540,send_reminder,2026-04-11T03:24:00.239235+00:00,0,0,300,legacy_ops
opp_gen_0010544,send_reminder,2026-04-11T23:30:51.015480+00:00,1,265097,300,legacy_ops
opp_gen_0010546,send_payment_link,2026-04-11T14:51:11.331239+00:00,1,152789,1500,legacy_ops
opp_gen_0010552,send_payment_link,2026-04-11T02:19:24.532951+00:00,1,959610,1500,legacy_ops
opp_gen_0010558,prompt_card_change,2026-04-11T00:47:49.277260+00:00,1,213005,2000,legacy_ops
opp_gen_0010561,send_payment_link,2026-04-11T19:05:09.908795+00:00,1,1167054,1500,legacy_ops
opp_gen_0010562,wait_for_native_retry,2026-04-11T03:13:02.547536+00:00,0,0,0,legacy_ops
opp_gen_0010563,send_reminder,2026-04-11T14:06:15.269525+00:00,1,360097,300,legacy_ops
opp_gen_0010564,send_payment_link,2026-04-11T19:14:28.560904+00:00,1,53900,1500,legacy_ops
opp_gen_0010572,wait_for_native_retry,2026-04-11T05:34:46.620031+00:00,1,466111,0,legacy_ops
opp_gen_0010578,send_reminder,2026-04-11T23:39:39.180740+00:00,1,225090,300,legacy_ops
opp_gen_0010587,wait_for_native_retry,2026-04-11T17:01:48.195789+00:00,0,0,0,legacy_ops
opp_gen_0010588,send_reminder,2026-04-11T05:45:58.855194+00:00,1,67068,300,legacy_ops
opp_gen_0010589,send_payment_link,2026-04-11T06:13:00.766409+00:00,0,0,1500,legacy_ops
opp_gen_0010598,prompt_card_change,2026-04-11T11:37:33.195044+00:00,1,303073,2000,legacy_ops
opp_gen_0010606,prompt_card_change,2026-04-11T07:08:16.041925+00:00,1,166218,2000,legacy_ops
opp_gen_0010609,send_payment_link,2026-04-11T22:45:55.697897+00:00,1,814201,1500,legacy_ops
opp_gen_0010610,send_payment_link,2026-04-11T00:33:32.366462+00:00,1,950676,1500,legacy_ops
opp_gen_0010617,prompt_card_change,2026-04-11T21:59:59.997541+00:00,1,1213052,2000,legacy_ops
opp_gen_0010619,send_payment_link,2026-04-11T22:53:28.450544+00:00,0,0,1500,legacy_ops
opp_gen_0010621,send_payment_link,2026-04-11T12:19:45.326350+00:00,1,214813,1500,legacy_ops
opp_gen_0010623,send_payment_link,2026-04-11T22:09:29.290346+00:00,0,0,1500,legacy_ops
opp_gen_0010625,prompt_card_change,2026-04-11T07:57:35.800755+00:00,1,4452537,2000,legacy_ops
opp_gen_0010626,send_payment_link,2026-04-11T03:50:08.424205+00:00,0,0,1500,legacy_ops
opp_gen_0010634,wait_for_native_retry,2026-04-11T10:32:27.440296+00:00,0,0,0,legacy_ops
opp_gen_0010637,send_reminder,2026-04-12T14:06:43.826709+00:00,1,55007,300,legacy_ops
opp_gen_0010639,send_payment_link,2026-04-12T06:07:45.855410+00:00,0,0,1500,legacy_ops
opp_gen_0010650,send_payment_link,2026-04-12T03:35:14.165924+00:00,1,118510,1500,legacy_ops
opp_gen_0010652,send_reminder,2026-04-12T16:02:20.598982+00:00,1,147178,300,legacy_ops
opp_gen_0010657,send_reminder,2026-04-12T07:35:59.776190+00:00,1,286669,300,legacy_ops
opp_gen_0010658,send_reminder,2026-04-12T05:28:28.729859+00:00,1,139531,300,legacy_ops
opp_gen_0010660,send_payment_link,2026-04-12T21:16:55.476248+00:00,1,997409,1500,legacy_ops
