payment_id,customer_id,merchant_id,ts,amount_minor,method,bank,status,error_reason,error_source,is_subscription
pay_gen_0070800,cust_001760,merch_prime_retail,2026-04-17T10:04:00+00:00,188569,upi,ICICI,captured,,,0
pay_gen_0070801,cust_006113,merch_d2c_fashion,2026-04-17T03:50:00+00:00,143479,upi,SBI,captured,,,0
pay_gen_0070802,cust_000627,merch_prime_retail,2026-04-17T02:50:00+00:00,577102,upi,ICICI,captured,,,0
pay_gen_0070803,cust_004081,merch_d2c_fashion,2026-04-17T01:47:00+00:00,679044,netbanking,AXIS,captured,,,0
pay_gen_0070804,cust_001364,merch_prime_retail,2026-04-17T03:32:00+00:00,99905,card,AXIS,captured,,,0
pay_gen_0070805,cust_007939,merch_prime_retail,2026-04-17T18:27:00+00:00,1069795,upi,ICICI,captured,,,0
pay_gen_0070806,cust_006599,merch_prime_retail,2026-04-17T03:51:00+00:00,256835,upi,AXIS,captured,,,0
pay_gen_0070807,cust_000765,merch_saas_subscriptions,2026-04-17T15:46:00+00:00,611335,upi,ICICI,captured,,,1
pay_gen_0070808,cust_004570,merch_saas_subscriptions,2026-04-17T18:21:00+00:00,98616,card,HDFC,captured,,,0
pay_gen_0070809,cust_005508,merch_d2c_fashion,2026-04-17T23:25:00+00:00,51125,card,AXIS,captured,,,0
pay_gen_0070810,cust_007520,merch_prime_retail,2026-04-17T20:22:00+00:00,177119,netbanking,SBI,captured,,,0
pay_gen_0070811,cust_004882,merch_prime_retail,2026-04-17T20:20:00+00:00,191472,upi,SBI,captured,,,0
pay_gen_0070812,cust_002625,merch_prime_retail,2026-04-17T09:01:00+00:00,97757,upi,SBI,captured,,,0
pay_gen_0070813,cust_007544,merch_d2c_fashion,2026-04-17T03:08:00+00:00,151720,card,AXIS,captured,,,0
pay_gen_0070814,cust_004365,merch_prime_retail,2026-04-17T16:13:00+00:00,73605,upi,ICICI,captured,,,0
pay_gen_0070815,cust_000986,merch_saas_subscriptions,2026-04-17T05:19:00+00:00,218966,upi,ICICI,captured,,,0
pay_gen_0070816,cust_002426,merch_prime_retail,2026-04-17T07:37:00+00:00,1620916,card,AXIS,captured,,,0
pay_gen_0070817,cust_002074,merch_d2c_fashion,2026-04-17T08:36:00+00:00,53337,upi,AXIS,captured,,,0
pay_gen_0070818,cust_006382,merch_d2c_fashion,2026-04-17T01:30:00+00:00,173838,card,SBI,captured,,,0
pay_gen_0070819,cust_000764,merch_d2c_fashion,2026-04-17T23:21:00+00:00,219733,card,SBI,captured,,,0
pay_gen_0070820,cust_003567,merch_prime_retail,2026-04-17T14:41:00+00:00,75371,upi,SBI,captured,,,0
pay_gen_0070821,cust_002028,merch_d2c_fashion,2026-04-17T02:16:00+00:00,110258,netbanking,SBI,captured,,,0
pay_gen_0070822,cust_005270,merch_prime_retail,2026-04-17T03:08:00+00:00,290182,upi,KOTAK,captured,,,1
pay_gen_0070823,cust_004220,merch_d2c_fashion,2026-04-17T04:45:00+00:00,85041,card,HDFC,captured,,,0
pay_gen_0070824,cust_004678,merch_prime_retail,2026-04-17T19:28:00+00:00,281966,upi,HDFC,captured,,,0
pay_gen_0070825,cust_002822,merch_saas_subscriptions,2026-04-17T18:11:00+00:00,124782,upi,HDFC,captured,,,0
pay_gen_0070826,cust_006880,merch_saas_subscriptions,2026-04-17T14:56:00+00:00,168363,card,AXIS,failed,gateway_error,network,0
pay_gen_0070827,cust_003879,merch_saas_subscriptions,2026-04-17T03:41:00+00:00,1929686,card,AXIS,captured,,,0
pay_gen_0070828,cust_001275,merch_saas_subscriptions,2026-04-17T19:29:00+00:00,124346,card,AXIS,captured,,,0
pay_gen_0070829,cust_005020,merch_prime_retail,2026-04-17T18:38:00+00:00,68685,upi,HDFC,failed,authentication_required,gateway,0
pay_gen_0070830,cust_006910,merch_d2c_fashion,2026-04-17T23:40:00+00:00,163826,card,HDFC,captured,,,0
pay_gen_0070831,cust_005038,merch_prime_retail,2026-04-17T11:11:00+00:00,185326,upi,KOTAK,captured,,,0
pay_gen_0070832,cust_003803,merch_saas_subscriptions,2026-04-17T18:21:00+00:00,448577,upi,AXIS,captured,,,0
pay_gen_0070833,cust_003830,merch_d2c_fashion,2026-04-17T06:36:00+00:00,93390,upi,HDFC,captured,,,0
pay_gen_0070834,cust_004338,merch_saas_subscriptions,2026-04-17T19:36:00+00:00,149895,card,KOTAK,failed,authentication_required,network,0
pay_gen_0070835,cust_006075,merch_prime_retail,2026-04-17T05:00:00+00:00,562723,upi,KOTAK,captured,,,0
pay_gen_0070836,cust_006762,merch_saas_subscriptions,2026-04-17T12:30:00+00:00,693570,upi,SBI,captured,,,0
pay_gen_0070837,cust_006481,merch_prime_retail,2026-04-17T19:09:00+00:00,246540,upi,SBI,captured,,,0
pay_gen_0070838,cust_000485,merch_prime_retail,2026-04-17T14:32:00+00:00,497225,netbanking,AXIS,captured,,,0
pay_gen_0070839,cust_007164,merch_saas_subscriptions,2026-04-17T22:20:00+00:00,2357928,netbanking,ICICI,failed,insufficient_funds,bank,0
pay_gen_0070840,cust_002412,merch_prime_retail,2026-04-17T18:49:00+00:00,355090,card,KOTAK,captured,,,0
pay_gen_0070841,cust_000672,merch_prime_retail,2026-04-17T06:25:00+00:00,162248,card,AXIS,captured,,,0
pay_gen_0070842,cust_003250,merch_prime_retail,2026-04-17T06:14:00+00:00,3832506,upi,KOTAK,captured,,,0
pay_gen_0070843,cust_004266,merch_saas_subscriptions,2026-04-17T10:30:00+00:00,203368,card,HDFC,captured,,,0
pay_gen_0070844,cust_005194,merch_prime_retail,2026-04-17T12:56:00+00:00,76251,card,AXIS,captured,,,0
pay_gen_0070845,cust_000767,merch_prime_retail,2026-04-17T00:20:00+00:00,88967,upi,SBI,captured,,,0
pay_gen_0070846,cust_005201,merch_prime_retail,2026-04-17T16:40:00+00:00,133195,netbanking,AXIS,captured,,,0
pay_gen_0070847,cust_002532,merch_saas_subscriptions,2026-04-17T08:04:00+00:00,730673,card,SBI,captured,,,0
pay_gen_0070848,cust_005959,merch_saas_subscriptions,2026-04-17T21:48:00+00:00,736930,upi,SBI,captured,,,0
pay_gen_0070849,cust_001754,merch_saas_subscriptions,2026-04-17T02:52:00+00:00,194959,upi,HDFC,captured,,,0
pay_gen_0070850,cust_004416,merch_prime_retail,2026-04-17T23:37:00+00:00,257986,netbanking,AXIS,captured,,,0
pay_gen_0070851,cust_003215,merch_saas_subscriptions,2026-04-17T09:07:00+00:00,93123,card,KOTAK,captured,,,0
pay_gen_0070852,cust_000630,merch_saas_subscriptions,2026-04-17T11:22:00+00:00,904201,card,AXIS,captured,,,0
pay_gen_0070853,cust_002427,merch_prime_retail,2026-04-17T19:45:00+00:00,96157,netbanking,ICICI,captured,,,0
pay_gen_0070854,cust_003090,merch_saas_subscriptions,2026-04-17T02:34:00+00:00,214715,wallet,amazonpay,captured,,,0
pay_gen_0070855,cust_006107,merch_d2c_fashion,2026-04-17T16:23:00+00:00,80059,upi,HDFC,captured,,,0
pay_gen_0070856,cust_002401,merch_saas_subscriptions,2026-04-17T11:38:00+00:00,77893,netbanking,SBI,captured,,,0
pay_gen_0070857,cust_002636,merch_d2c_fashion,2026-04-17T15:20:00+00:00,259617,wallet,PPI,captured,,,0
pay_gen_0070858,cust_003412,merch_prime_retail,2026-04-17T11:36:00+00:00,326946,netbanking,ICICI,failed,processing_error,gateway,0
pay_gen_0070859,cust_000805,merch_saas_subscriptions,2026-04-17T13:35:00+00:00,81645,wallet,amazonpay,captured,,,0
pay_gen_0070860,cust_002279,merch_d2c_fashion,2026-04-17T04:05:00+00:00,1036767,upi,SBI,failed,card_blocked,bank,0
pay_gen_0070861,cust_000134,merch_d2c_fashion,2026-04-17T16:42:00+00:00,138023,card,KOTAK,captured,,,0
pay_gen_0070862,cust_004319,merch_d2c_fashion,2026-04-17T05:43:00+00:00,50144,upi,HDFC,captured,,,0
pay_gen_0070863,cust_000297,merch_d2c_fashion,2026-04-17T15:33:00+00:00,730344,upi,HDFC,captured,,,0
pay_gen_0070864,cust_002849,merch_prime_retail,2026-04-17T08:23:00+00:00,80958,upi,ICICI,captured,,,0
pay_gen_0070865,cust_001768,merch_d2c_fashion,2026-04-17T01:27:00+00:00,195207,upi,KOTAK,captured,,,0
pay_gen_0070866,cust_000591,merch_prime_retail,2026-04-17T02:28:00+00:00,360298,card,ICICI,captured,,,0
pay_gen_0070867,cust_003384,merch_d2c_fashion,2026-04-17T02:45:00+00:00,110946,upi,AXIS,captured,,,0
pay_gen_0070868,cust_006792,merch_prime_retail,2026-04-17T19:55:00+00:00,120871,card,AXIS,captured,,,0
pay_gen_0070869,cust_007769,merch_d2c_fashion,2026-04-17T03:37:00+00:00,1152018,upi,HDFC,captured,,,0
pay_gen_0070870,cust_002086,merch_prime_retail,2026-04-17T08:45:00+00:00,97956,upi,ICICI,captured,,,0
pay_gen_0070871,cust_001750,merch_prime_retail,2026-04-17T01:12:00+00:00,233193,netbanking,AXIS,captured,,,0
pay_gen_0070872,cust_000421,merch_saas_subscriptions,2026-04-17T05:42:00+00:00,72759,card,SBI,captured,,,0
pay_gen_0070873,cust_006613,merch_prime_retail,2026-04-17T13:30:00+00:00,207196,upi,AXIS,captured,,,0
pay_gen_0070874,cust_007849,merch_d2c_fashion,2026-04-17T08:28:00+00:00,690811,wallet,freecharge,captured,,,0
pay_gen_0070875,cust_003603,merch_d2c_fashion,2026-04-17T12:26:00+00:00,77051,card,SBI,failed,insufficient_funds,network,0
pay_gen_0070876,cust_002925,merch_prime_retail,2026-04-17T22:20:00+00:00,45376,upi,HDFC,failed,gateway_error,gateway,0
pay_gen_0070877,cust_003214,merch_saas_subscriptions,2026-04-17T11:08:00+00:00,836532,card,AXIS,failed,processing_error,gateway,0
pay_gen_0070878,cust_004268,merch_saas_subscriptions,2026-04-17T15:56:00+00:00,329761,netbanking,ICICI,captured,,,0
pay_gen_0070879,cust_006710,merch_prime_retail,2026-04-17T14:12:00+00:00,118504,upi,HDFC,captured,,,0
pay_gen_0070880,cust_003516,merch_prime_retail,2026-04-17T20:36:00+00:00,591028,upi,HDFC,captured,,,0
pay_gen_0070881,cust_004327,merch_saas_subscriptions,2026-04-17T10:10:00+00:00,4445215,upi,HDFC,captured,,,0
pay_gen_0070882,cust_006807,merch_prime_retail,2026-04-17T15:05:00+00:00,295397,wallet,PPI,captured,,,0
pay_gen_0070883,cust_004371,merch_prime_retail,2026-04-17T18:48:00+00:00,1772919,upi,AXIS,captured,,,0
pay_gen_0070884,cust_000303,merch_saas_subscriptions,2026-04-17T04:56:00+00:00,371647,card,ICICI,captured,,,0
pay_gen_0070885,cust_001202,merch_prime_retail,2026-04-17T04:52:00+00:00,113317,upi,ICICI,captured,,,0
pay_gen_0070886,cust_004321,merch_prime_retail,2026-04-17T07:30:00+00:00,124959,upi,HDFC,captured,,,0
pay_gen_0070887,cust_005594,merch_prime_retail,2026-04-17T12:55:00+00:00,1054634,upi,ICICI,captured,,,0
pay_gen_0070888,cust_006970,merch_d2c_fashion,2026-04-17T09:51:00+00:00,230176,upi,AXIS,captured,,,0
pay_gen_0070889,cust_003302,merch_prime_retail,2026-04-17T16:32:00+00:00,859697,netbanking,AXIS,captured,,,0
pay_gen_0070890,cust_006595,merch_prime_retail,2026-04-17T06:36:00+00:00,107890,netbanking,AXIS,failed,gateway_error,gateway,0
pay_gen_0070891,cust_003525,merch_prime_retail,2026-04-17T20:50:00+00:00,116847,upi,ICICI,captured,,,0
pay_gen_0070892,cust_003951,merch_prime_retail,2026-04-17T02:30:00+00:00,96834,card,ICICI,captured,,,0
pay_gen_0070893,cust_007694,merch_saas_subscriptions,2026-04-17T14:12:00+00:00,1402249,upi,AXIS,captured,,,0
pay_gen_0070894,cust_000375,merch_prime_retail,2026-04-17T01:33:00+00:00,760674,netbanking,SBI,captured,,,0
pay_gen_0070895,cust_006078,merch_d2c_fashion,2026-04-17T08:13:00+00:00,80544,card,HDFC,captured,,,1
pay_gen_0070896,cust_007893,merch_d2c_fashion,2026-04-17T04:15:00+00:00,3553770,card,HDFC,captured,,,0
pay_gen_0070897,cust_000720,merch_saas_subscriptions,2026-04-17T18:00:00+00:00,865726,card,ICICI,captured,,,0
pay_gen_0070898,cust_005318,merch_d2c_fashion,2026-04-17T08:26:00+00:00,321761,netbanking,AXIS,captured,,,0
pay_gen_0070899,cust_004883,merch_prime_retail,2026-04-17T05:56:00+00:00,87792,upi,SBI,captured,,,0
pay_gen_0070900,cust_001327,merch_prime_retail,2026-04-17T01:07:00+00:00,47981,card,HDFC,captured,,,0
pay_gen_0070901,cust_005913,merch_d2c_fashion,2026-04-17T01:07:00+00:00,38880,upi,AXIS,captured,,,0
pay_gen_0070902,cust_001149,merch_prime_retail,2026-04-17T03:32:00+00:00,405287,upi,ICICI,failed,insufficient_funds,gateway,0
pay_gen_0070903,cust_002615,merch_d2c_fashion,2026-04-17T21:44:00+00:00,170117,upi,ICICI,captured,,,0
pay_gen_0070904,cust_005455,merch_d2c_fashion,2026-04-17T20:43:00+00:00,3693845,netbanking,AXIS,captured,,,0
pay_gen_0070905,cust_004645,merch_saas_subscriptions,2026-04-17T15:29:00+00:00,69714,card,ICICI,captured,,,0
pay_gen_0070906,cust_002681,merch_prime_retail,2026-04-17T00:32:00+00:00,374950,netbanking,AXIS,captured,,,0
pay_gen_0070907,cust_001974,merch_prime_retail,2026-04-17T16:29:00+00:00,274732,upi,KOTAK,captured,,,0
pay_gen_0070908,cust_002868,merch_saas_subscriptions,2026-04-17T12:55:00+00:00,1085396,card,KOTAK,captured,,,0
pay_gen_0070909,cust_000132,merch_prime_retail,2026-04-17T03:28:00+00:00,238527,wallet,PPI,captured,,,0
pay_gen_0070910,cust_003163,merch_saas_subscriptions,2026-04-17T00:54:00+00:00,205582,upi,ICICI,captured,,,0
pay_gen_0070911,cust_005514,merch_prime_retail,2026-04-17T09:22:00+00:00,826873,card,HDFC,failed,insufficient_funds,network,1
pay_gen_0070912,cust_004525,merch_saas_subscriptions,2026-04-17T19:18:00+00:00,197894,upi,SBI,captured,,,0
pay_gen_0070913,cust_001500,merch_saas_subscriptions,2026-04-17T01:11:00+00:00,834862,card,ICICI,captured,,,0
pay_gen_0070914,cust_005710,merch_d2c_fashion,2026-04-17T20:37:00+00:00,3233059,upi,AXIS,failed,invalid_vpa,bank,0
pay_gen_0070915,cust_001032,merch_prime_retail,2026-04-17T05:52:00+00:00,176522,card,SBI,captured,,,0
pay_gen_0070916,cust_001003,merch_saas_subscriptions,2026-04-17T15:49:00+00:00,39906,card,SBI,captured,,,0
pay_gen_0070917,cust_007980,merch_prime_retail,2026-04-17T01:51:00+00:00,118889,upi,HDFC,captured,,,0
pay_gen_0070918,cust_001365,merch_d2c_fashion,2026-04-17T06:54:00+00:00,120613,card,ICICI,failed,insufficient_funds,network,0
pay_gen_0070919,cust_007360,merch_d2c_fashion,2026-04-17T23:12:00+00:00,49505,card,ICICI,captured,,,0
pay_gen_0070920,cust_003967,merch_prime_retail,2026-04-17T18:00:00+00:00,146061,upi,HDFC,captured,,,0
pay_gen_0070921,cust_004264,merch_prime_retail,2026-04-17T13:07:00+00:00,85230,wallet,freecharge,captured,,,0
pay_gen_0070922,cust_002180,merch_prime_retail,2026-04-17T09:28:00+00:00,332127,card,KOTAK,captured,,,0
pay_gen_0070923,cust_007979,merch_d2c_fashion,2026-04-17T14:19:00+00:00,374638,upi,HDFC,captured,,,0
pay_gen_0070924,cust_001861,merch_saas_subscriptions,2026-04-17T08:23:00+00:00,171113,card,ICICI,failed,invalid_card,network,0
pay_gen_0070925,cust_006066,merch_d2c_fashion,2026-04-17T17:16:00+00:00,1125721,upi,AXIS,failed,network_error,network,0
pay_gen_0070926,cust_000294,merch_saas_subscriptions,2026-04-17T10:57:00+00:00,205033,card,ICICI,captured,,,0
pay_gen_0070927,cust_004798,merch_prime_retail,2026-04-17T16:21:00+00:00,3253335,card,HDFC,captured,,,0
pay_gen_0070928,cust_003013,merch_saas_subscriptions,2026-04-17T21:44:00+00:00,1426405,upi,ICICI,failed,insufficient_funds,bank,0
pay_gen_0070929,cust_006114,merch_d2c_fashion,2026-04-17T05:30:00+00:00,51217,card,AXIS,captured,,,0
pay_gen_0070930,cust_003537,merch_d2c_fashion,2026-04-17T03:28:00+00:00,61915,netbanking,SBI,failed,authentication_required,gateway,0
pay_gen_0070931,cust_005729,merch_d2c_fashion,2026-04-17T07:22:00+00:00,116483,card,ICICI,captured,,,0
pay_gen_0070932,cust_006637,merch_prime_retail,2026-04-17T09:38:00+00:00,117490,upi,ICICI,failed,card_expired,gateway,0
pay_gen_0070933,cust_004811,merch_prime_retail,2026-04-17T04:13:00+00:00,153577,card,KOTAK,captured,,,0
pay_gen_0070934,cust_006545,merch_prime_retail,2026-04-17T01:01:00+00:00,696673,upi,HDFC,captured,,,0
pay_gen_0070935,cust_000992,merch_d2c_fashion,2026-04-17T00:06:00+00:00,312915,wallet,freecharge,captured,,,0
pay_gen_0070936,cust_002784,merch_saas_subscriptions,2026-04-17T17:40:00+00:00,82434,upi,ICICI,captured,,,0
pay_gen_0070937,cust_004806,merch_d2c_fashion,2026-04-17T16:39:00+00:00,1137759,upi,HDFC,captured,,,0
pay_gen_0070938,cust_002608,merch_saas_subscriptions,2026-04-17T16:15:00+00:00,73189,upi,KOTAK,captured,,,0
pay_gen_0070939,cust_004757,merch_saas_subscriptions,2026-04-17T02:16:00+00:00,69635,upi,KOTAK,captured,,,0
pay_gen_0070940,cust_006566,merch_saas_subscriptions,2026-04-17T14:46:00+00:00,388741,upi,HDFC,captured,,,0
pay_gen_0070941,cust_007695,merch_saas_subscriptions,2026-04-17T03:06:00+00:00,35003,card,KOTAK,captured,,,0
pay_gen_0070942,cust_001483,merch_prime_retail,2026-04-17T11:32:00+00:00,79156,netbanking,AXIS,captured,,,0
pay_gen_0070943,cust_006138,merch_prime_retail,2026-04-17T22:24:00+00:00,413095,upi,KOTAK,captured,,,0
pay_gen_0070944,cust_003460,merch_prime_retail,2026-04-17T12:43:00+00:00,125668,upi,HDFC,captured,,,0
pay_gen_0070945,cust_007967,merch_prime_retail,2026-04-17T02:46:00+00:00,38733,upi,ICICI,captured,,,0
pay_gen_0070946,cust_003812,merch_prime_retail,2026-04-17T21:03:00+00:00,66986,netbanking,HDFC,captured,,,0
pay_gen_0070947,cust_000073,merch_prime_retail,2026-04-17T09:51:00+00:00,216820,card,KOTAK,captured,,,1
pay_gen_0070948,cust_006690,merch_prime_retail,2026-04-17T08:48:00+00:00,836250,card,HDFC,failed,gateway_error,network,0
pay_gen_0070949,cust_006132,merch_prime_retail,2026-04-17T22:27:00+00:00,70326,card,AXIS,captured,,,0
pay_gen_0070950,cust_001122,merch_prime_retail,2026-04-17T06:40:00+00:00,91201,upi,HDFC,captured,,,0
pay_gen_0070951,cust_006660,merch_saas_subscriptions,2026-04-17T00:43:00+00:00,692303,card,ICICI,captured,,,0
pay_gen_0070952,cust_000585,merch_prime_retail,2026-04-17T15:44:00+00:00,128492,card,KOTAK,captured,,,0
pay_gen_0070953,cust_004692,merch_saas_subscriptions,2026-04-17T15:47:00+00:00,61424,card,AXIS,captured,,,0
pay_gen_0070954,cust_002703,merch_prime_retail,2026-04-17T17:23:00+00:00,109508,upi,SBI,captured,,,0
pay_gen_0070955,cust_006343,merch_prime_retail,2026-04-17T22:30:00+00:00,369186,upi,HDFC,captured,,,0
pay_gen_0070956,cust_002351,merch_prime_retail,2026-04-17T08:41:00+00:00,707546,netbanking,ICICI,captured,,,0
pay_gen_0070957,cust_006051,merch_prime_retail,2026-04-17T09:18:00+00:00,216923,card,SBI,captured,,,0
pay_gen_0070958,cust_002607,merch_saas_subscriptions,2026-04-17T03:30:00+00:00,84953,upi,SBI,captured,,,0
pay_gen_0070959,cust_002351,merch_prime_retail,2026-04-17T04:25:00+00:00,4205579,upi,HDFC,captured,,,0
pay_gen_0070960,cust_004962,merch_prime_retail,2026-04-17T09:03:00+00:00,100282,upi,HDFC,captured,,,0
pay_gen_0070961,cust_002494,merch_prime_retail,2026-04-17T23:52:00+00:00,855162,upi,ICICI,failed,invalid_card,bank,0
pay_gen_0070962,cust_002131,merch_d2c_fashion,2026-04-17T11:14:00+00:00,187405,card,ICICI,captured,,,1
pay_gen_0070963,cust_007245,merch_prime_retail,2026-04-17T12:59:00+00:00,423707,card,AXIS,captured,,,0
pay_gen_0070964,cust_002375,merch_d2c_fashion,2026-04-17T08:01:00+00:00,222549,upi,AXIS,captured,,,0
pay_gen_0070965,cust_004434,merch_prime_retail,2026-04-17T14:30:00+00:00,265191,netbanking,AXIS,captured,,,0
pay_gen_0070966,cust_007714,merch_prime_retail,2026-04-17T17:42:00+00:00,44894,card,SBI,captured,,,0
pay_gen_0070967,cust_004008,merch_prime_retail,2026-04-17T12:28:00+00:00,165528,card,ICICI,captured,,,0
pay_gen_0070968,cust_000606,merch_prime_retail,2026-04-17T10:29:00+00:00,118815,upi,KOTAK,captured,,,0
pay_gen_0070969,cust_006736,merch_prime_retail,2026-04-17T10:00:00+00:00,825377,wallet,amazonpay,captured,,,0
pay_gen_0070970,cust_007717,merch_saas_subscriptions,2026-04-17T06:44:00+00:00,62942,card,SBI,captured,,,0
pay_gen_0070971,cust_003133,merch_d2c_fashion,2026-04-17T13:10:00+00:00,163058,upi,HDFC,captured,,,0
pay_gen_0070972,cust_003441,merch_prime_retail,2026-04-17T19:38:00+00:00,127248,upi,KOTAK,captured,,,0
pay_gen_0070973,cust_005007,merch_prime_retail,2026-04-17T07:55:00+00:00,125458,upi,HDFC,captured,,,0
pay_gen_0070974,cust_000751,merch_d2c_fashion,2026-04-17T07:24:00+00:00,151726,card,SBI,captured,,,0
pay_gen_0070975,cust_000576,merch_saas_subscriptions,2026-04-17T22:55:00+00:00,128281,netbanking,ICICI,captured,,,0
pay_gen_0070976,cust_007880,merch_prime_retail,2026-04-17T02:39:00+00:00,886312,upi,HDFC,failed,card_insufficient_funds,network,0
pay_gen_0070977,cust_004817,merch_prime_retail,2026-04-17T12:36:00+00:00,860100,upi,SBI,captured,,,0
pay_gen_0070978,cust_000913,merch_d2c_fashion,2026-04-17T09:39:00+00:00,506246,upi,SBI,captured,,,0
pay_gen_0070979,cust_003538,merch_d2c_fashion,2026-04-17T02:02:00+00:00,2890339,upi,KOTAK,captured,,,0
pay_gen_0070980,cust_002999,merch_prime_retail,2026-04-17T16:18:00+00:00,569790,upi,HDFC,captured,,,0
pay_gen_0070981,cust_006892,merch_d2c_fashion,2026-04-17T12:41:00+00:00,121937,upi,KOTAK,captured,,,0
pay_gen_0070982,cust_002649,merch_prime_retail,2026-04-17T18:25:00+00:00,70810,card,ICICI,captured,,,0
pay_gen_0070983,cust_002853,merch_d2c_fashion,2026-04-17T10:25:00+00:00,167665,upi,SBI,captured,,,0
pay_gen_0070984,cust_002578,merch_saas_subscriptions,2026-04-17T03:41:00+00:00,185295,card,KOTAK,captured,,,0
pay_gen_0070985,cust_005058,merch_d2c_fashion,2026-04-17T10:23:00+00:00,130397,wallet,freecharge,captured,,,0
pay_gen_0070986,cust_000738,merch_saas_subscriptions,2026-04-17T20:27:00+00:00,53701,upi,AXIS,captured,,,0
pay_gen_0070987,cust_007140,merch_d2c_fashion,2026-04-17T23:14:00+00:00,715566,card,ICICI,captured,,,0
pay_gen_0070988,cust_004736,merch_prime_retail,2026-04-17T01:46:00+00:00,36676,upi,HDFC,captured,,,0
pay_gen_0070989,cust_006041,merch_d2c_fashion,2026-04-17T02:09:00+00:00,54433,wallet,PPI,captured,,,0
pay_gen_0070990,cust_004570,merch_saas_subscriptions,2026-04-17T16:47:00+00:00,108128,upi,ICICI,captured,,,1
pay_gen_0070991,cust_007845,merch_saas_subscriptions,2026-04-17T04:36:00+00:00,1872950,card,HDFC,failed,timeout,network,0
pay_gen_0070992,cust_002821,merch_prime_retail,2026-04-17T01:56:00+00:00,44923,upi,HDFC,captured,,,0
pay_gen_0070993,cust_001468,merch_prime_retail,2026-04-17T15:37:00+00:00,92914,netbanking,HDFC,captured,,,0
pay_gen_0070994,cust_000508,merch_saas_subscriptions,2026-04-17T11:25:00+00:00,42960,upi,ICICI,captured,,,0
pay_gen_0070995,cust_002541,merch_d2c_fashion,2026-04-17T06:25:00+00:00,181621,upi,KOTAK,captured,,,0
pay_gen_0070996,cust_000937,merch_saas_subscriptions,2026-04-17T08:23:00+00:00,550052,netbanking,HDFC,failed,gateway_error,bank,0
pay_gen_0070997,cust_002020,merch_saas_subscriptions,2026-04-17T07:51:00+00:00,4039975,card,HDFC,captured,,,0
pay_gen_0070998,cust_001926,merch_prime_retail,2026-04-17T16:47:00+00:00,135379,wallet,amazonpay,captured,,,0
pay_gen_0070999,cust_005677,merch_d2c_fashion,2026-04-17T10:39:00+00:00,187618,upi,KOTAK,failed,timeout,gateway,0
pay_gen_0071000,cust_005519,merch_saas_subscriptions,2026-04-17T12:55:00+00:00,79094,card,KOTAK,captured,,,0
pay_gen_0071001,cust_005981,merch_d2c_fashion,2026-04-17T04:34:00+00:00,2907654,card,SBI,failed,processing_error,network,0
pay_gen_0071002,cust_005915,merch_saas_subscriptions,2026-04-17T16:04:00+00:00,365884,card,HDFC,captured,,,0
pay_gen_0071003,cust_004589,merch_prime_retail,2026-04-17T00:12:00+00:00,248201,upi,SBI,failed,card_insufficient_funds,network,0
pay_gen_0071004,cust_006472,merch_prime_retail,2026-04-17T20:21:00+00:00,96347,upi,AXIS,captured,,,0
pay_gen_0071005,cust_001848,merch_d2c_fashion,2026-04-17T15:22:00+00:00,3005870,wallet,PPI,captured,,,0
pay_gen_0071006,cust_004316,merch_prime_retail,2026-04-17T16:48:00+00:00,227658,card,SBI,captured,,,0
pay_gen_0071007,cust_006215,merch_prime_retail,2026-04-17T01:06:00+00:00,2226106,wallet,freecharge,captured,,,0
pay_gen_0071008,cust_002921,merch_d2c_fashion,2026-04-17T12:45:00+00:00,348357,upi,SBI,captured,,,0
pay_gen_0071009,cust_002261,merch_saas_subscriptions,2026-04-17T06:10:00+00:00,4265975,upi,AXIS,failed,authentication_required,gateway,0
pay_gen_0071010,cust_003217,merch_d2c_fashion,2026-04-17T20:06:00+00:00,632456,card,SBI,captured,,,0
pay_gen_0071011,cust_005309,merch_prime_retail,2026-04-17T06:30:00+00:00,134955,upi,AXIS,captured,,,0
pay_gen_0071012,cust_004844,merch_saas_subscriptions,2026-04-17T21:46:00+00:00,653319,card,ICICI,captured,,,0
pay_gen_0071013,cust_006361,merch_prime_retail,2026-04-17T16:33:00+00:00,127039,wallet,amazonpay,failed,authentication_required,network,0
pay_gen_0071014,cust_007060,merch_prime_retail,2026-04-17T15:17:00+00:00,46407,netbanking,HDFC,captured,,,0
pay_gen_0071015,cust_000100,merch_d2c_fashion,2026-04-17T00:47:00+00:00,819283,card,AXIS,captured,,,0
pay_gen_0071016,cust_000876,merch_saas_subscriptions,2026-04-17T19:00:00+00:00,198852,card,SBI,captured,,,0
pay_gen_0071017,cust_006639,merch_d2c_fashion,2026-04-17T12:01:00+00:00,1744888,wallet,PPI,captured,,,0
pay_gen_0071018,cust_004738,merch_saas_subscriptions,2026-04-17T01:50:00+00:00,807343,card,SBI,failed,timeout,gateway,0
pay_gen_0071019,cust_003748,merch_prime_retail,2026-04-17T00:31:00+00:00,611596,upi,SBI,captured,,,0
pay_gen_0071020,cust_003912,merch_saas_subscriptions,2026-04-17T06:22:00+00:00,537855,card,ICICI,captured,,,0
pay_gen_0071021,cust_002529,merch_d2c_fashion,2026-04-17T00:50:00+00:00,150654,upi,HDFC,captured,,,0
pay_gen_0071022,cust_007143,merch_saas_subscriptions,2026-04-17T14:13:00+00:00,663996,card,SBI,captured,,,0
