opp_id,payment_id,created_ts,amount_minor,method,bank,error_reason,error_group,is_subscription,cust_prior_payments,cust_prior_successes,cust_prior_method_match,cust_prior_failed_instrument,minutes_since_failure,merchant_baseline_success,merchant_volume,hour,weekday,contact_stale,natural_recovered
opp_gen_0009101,pay_gen_0057429,2026-03-28T02:53:59.111643+00:00,69816,card,KOTAK,gateway_error,temporary,0,19,16,1,1,30.0,0.84,21000,2,5,0,1
opp_gen_0009102,pay_gen_0057440,2026-03-28T19:33:34.105595+00:00,68404,upi,KOTAK,processing_error,temporary,0,7,5,0,1,15.6,0.84,21000,19,5,0,1
opp_gen_0009103,pay_gen_0057443,2026-03-28T05:32:33.304795+00:00,51695,card,HDFC,processing_error,temporary,0,7,4,1,1,31.6,0.88,42000,5,5,0,0
opp_gen_0009104,pay_gen_0057447,2026-03-28T20:56:50.808467+00:00,302099,upi,SBI,network_error,temporary,0,21,16,0,2,3.8,0.91,9000,20,5,0,1
opp_gen_0009105,pay_gen_0057458,2026-03-28T03:31:57.967497+00:00,98270,upi,ICICI,authentication_required,auth,0,16,13,0,1,22.0,0.88,42000,3,5,0,0
opp_gen_0009106,pay_gen_0057467,2026-03-28T01:38:15.602748+00:00,501180,card,ICICI,timeout,temporary,0,12,8,1,1,4.3,0.84,21000,1,5,1,1
opp_gen_0009107,pay_gen_0057474,2026-03-28T13:21:10.073414+00:00,193839,upi,AXIS,processing_error,temporary,0,29,20,0,3,7.2,0.84,21000,13,5,0,1
opp_gen_0009108,pay_gen_0057483,2026-03-28T10:28:04.342780+00:00,545254,netbanking,SBI,insufficient_funds,insufficient_funds,0,3,2,0,0,36.1,0.84,21000,10,5,0,0
opp_gen_0009109,pay_gen_0057486,2026-03-28T22:54:05.269075+00:00,91267,upi,ICICI,processing_error,temporary,0,5,3,0,1,3.1,0.88,42000,22,5,0,0
opp_gen_0009110,pay_gen_0057490,2026-03-28T23:34:09.281649+00:00,41990,upi,AXIS,authentication_required,auth,0,17,12,0,1,17.2,0.84,21000,23,5,0,1
opp_gen_0009111,pay_gen_0057503,2026-03-28T08:51:14.478280+00:00,201225,upi,HDFC,timeout,temporary,0,20,14,0,1,9.2,0.84,21000,8,5,0,1
opp_gen_0009112,pay_gen_0057515,2026-03-28T08:08:40.153416+00:00,70155,netbanking,AXIS,authentication_required,auth,0,28,24,0,0,26.7,0.84,21000,8,5,0,0
opp_gen_0009113,pay_gen_0057518,2026-03-28T02:06:45.484999+00:00,732841,card,KOTAK,authentication_required,auth,0,32,24,1,3,14.8,0.84,21000,2,5,0,1
opp_gen_0009114,pay_gen_0057528,2026-03-28T20:44:02.604219+00:00,185107,upi,SBI,card_blocked,instrument,1,24,21,0,1,4.0,0.91,9000,20,5,0,1
opp_gen_0009115,pay_gen_0057530,2026-03-28T19:36:45.732835+00:00,87897,wallet,PPI,insufficient_funds,insufficient_funds,0,7,5,0,0,11.8,0.88,42000,19,5,0,0
opp_gen_0009116,pay_gen_0057531,2026-03-28T17:35:48.455310+00:00,888470,card,KOTAK,insufficient_funds,insufficient_funds,0,10,8,1,1,4.8,0.88,42000,17,5,0,0
opp_gen_0009117,pay_gen_0057539,2026-03-28T21:15:35.702065+00:00,215872,card,SBI,card_blocked,instrument,0,17,12,1,3,31.6,0.91,9000,21,5,0,0
opp_gen_0009118,pay_gen_0057540,2026-03-28T16:19:53.486632+00:00,170952,wallet,PPI,user_authentication_failed,auth,0,8,7,0,0,21.9,0.84,21000,16,5,1,0
opp_gen_0009119,pay_gen_0057544,2026-03-28T16:42:58.481088+00:00,279741,upi,SBI,processing_error,temporary,0,10,6,0,1,42.0,0.88,42000,16,5,0,0
opp_gen_0009120,pay_gen_0057546,2026-03-28T12:34:01.306695+00:00,192418,card,HDFC,timeout,temporary,0,14,13,1,0,12.0,0.84,21000,12,5,0,1
opp_gen_0009121,pay_gen_0057553,2026-03-28T21:55:06.257489+00:00,268931,wallet,freecharge,processing_error,temporary,0,16,9,0,4,33.1,0.84,21000,21,5,0,0
opp_gen_0009122,pay_gen_0057559,2026-03-28T23:13:12.494291+00:00,46500,netbanking,HDFC,user_authentication_failed,auth,0,2,0,0,1,40.2,0.91,9000,23,5,0,0
opp_gen_0009123,pay_gen_0057565,2026-03-28T08:06:29.230133+00:00,1073958,card,AXIS,processing_error,temporary,0,7,5,1,1,39.5,0.91,9000,8,5,0,0
opp_gen_0009124,pay_gen_0057574,2026-03-29T00:20:19.033592+00:00,240708,upi,KOTAK,processing_error,temporary,0,5,4,0,0,22.3,0.88,42000,0,6,0,0
opp_gen_0009125,pay_gen_0057577,2026-03-28T11:17:38.762909+00:00,100268,card,ICICI,processing_error,temporary,1,27,23,1,2,12.6,0.88,42000,11,5,0,1
opp_gen_0009126,pay_gen_0057586,2026-03-28T04:28:39.213864+00:00,1538296,netbanking,ICICI,card_insufficient_funds,insufficient_funds,0,16,12,0,2,41.7,0.88,42000,4,5,0,1
opp_gen_0009127,pay_gen_0057600,2026-03-28T11:14:10.630775+00:00,551706,wallet,PPI,user_authentication_failed,auth,0,11,7,0,3,38.2,0.84,21000,11,5,0,0
opp_gen_0009128,pay_gen_0057614,2026-03-28T10:53:46.955684+00:00,57666,card,HDFC,processing_error,temporary,0,17,15,1,0,18.8,0.88,42000,10,5,0,1
opp_gen_0009129,pay_gen_0057616,2026-03-28T20:07:58.546144+00:00,776611,upi,KOTAK,insufficient_funds,insufficient_funds,0,12,9,0,2,19.0,0.88,42000,20,5,0,0
opp_gen_0009130,pay_gen_0057617,2026-03-28T08:13:17.591046+00:00,1251515,upi,SBI,processing_error,temporary,0,12,7,0,1,22.3,0.88,42000,8,5,0,1
opp_gen_0009131,pay_gen_0057625,2026-03-28T23:04:19.824300+00:00,36329,netbanking,HDFC,authentication_required,auth,0,21,18,0,1,19.3,0.84,21000,23,5,0,0
opp_gen_0009132,pay_gen_0057627,2026-03-28T02:41:01.042747+00:00,44238,upi,KOTAK,user_authentication_failed,auth,0,7,5,0,0,8.0,0.88,42000,2,5,0,0
opp_gen_0009133,pay_gen_0057628,2026-03-28T10:30:43.310834+00:00,821347,upi,ICICI,authentication_required,auth,0,2,1,0,0,39.7,0.84,21000,10,5,0,0
opp_gen_0009134,pay_gen_0057629,2026-03-28T18:19:55.452546+00:00,456862,card,SBI,timeout,temporary,0,12,9,1,1,40.9,0.88,42000,18,5,0,1
opp_gen_0009135,pay_gen_0057636,2026-03-28T05:21:34.166192+00:00,330125,upi,HDFC,timeout,temporary,0,12,9,0,0,4.6,0.84,21000,5,5,0,1
opp_gen_0009136,pay_gen_0057647,2026-03-28T17:28:55.135759+00:00,76438,card,KOTAK,user_authentication_failed,auth,1,8,5,1,1,9.9,0.84,21000,17,5,0,0
opp_gen_0009137,pay_gen_0057653,2026-03-28T22:22:57.185404+00:00,150754,card,HDFC,card_insufficient_funds,insufficient_funds,0,19,15,1,1,33.0,0.91,9000,22,5,0,0
opp_gen_0009138,pay_gen_0057664,2026-03-28T21:34:34.855361+00:00,254348,card,AXIS,authentication_required,auth,0,6,5,1,0,14.6,0.84,21000,21,5,1,0
opp_gen_0009139,pay_gen_0057665,2026-03-28T15:27:02.298238+00:00,179684,card,KOTAK,user_authentication_failed,auth,0,6,3,1,1,13.0,0.84,21000,15,5,1,0
opp_gen_0009140,pay_gen_0057676,2026-03-28T01:03:08.568394+00:00,57425,upi,KOTAK,card_insufficient_funds,insufficient_funds,0,11,9,0,1,4.1,0.88,42000,1,5,0,0
opp_gen_0009141,pay_gen_0057688,2026-03-28T02:24:59.296998+00:00,219800,card,HDFC,user_authentication_failed,auth,0,13,10,1,1,21.0,0.88,42000,2,5,0,0
opp_gen_0009142,pay_gen_0057695,2026-03-28T06:35:51.578720+00:00,2822047,upi,AXIS,authentication_required,auth,0,7,4,0,1,11.9,0.88,42000,6,5,0,0
opp_gen_0009143,pay_gen_0057696,2026-03-28T10:26:52.113070+00:00,1072604,upi,ICICI,invalid_vpa,instrument,0,10,8,0,0,7.9,0.88,42000,10,5,0,0
opp_gen_0009144,pay_gen_0057697,2026-03-28T05:02:35.239316+00:00,130323,upi,KOTAK,card_blocked,instrument,0,12,10,0,1,21.6,0.91,9000,5,5,0,1
opp_gen_0009145,pay_gen_0057699,2026-03-28T22:07:25.472068+00:00,145167,upi,ICICI,timeout,temporary,0,14,10,0,0,32.4,0.91,9000,22,5,0,1
opp_gen_0009146,pay_gen_0057701,2026-03-28T18:00:00.696221+00:00,2859791,upi,HDFC,card_expired,instrument,0,9,8,0,0,27.0,0.84,21000,18,5,0,1
opp_gen_0009147,pay_gen_0057702,2026-03-28T01:47:03.305672+00:00,90017,upi,AXIS,gateway_error,temporary,0,6,4,0,1,24.1,0.91,9000,1,5,0,1
opp_gen_0009148,pay_gen_0057705,2026-03-28T02:02:47.937848+00:00,435060,card,KOTAK,invalid_card,instrument,0,4,3,1,0,21.8,0.91,9000,2,5,0,0
opp_gen_0009149,pay_gen_0057709,2026-03-28T01:11:52.561252+00:00,79531,upi,ICICI,user_authentication_failed,auth,0,8,4,0,2,36.9,0.84,21000,1,5,0,0
opp_gen_0009150,pay_gen_0057712,2026-03-28T10:32:56.254004+00:00,125676,netbanking,ICICI,invalid_vpa,instrument,0,17,13,0,1,27.9,0.88,42000,10,5,0,0
opp_gen_0009151,pay_gen_0057715,2026-03-28T15:01:48.953314+00:00,37917,card,HDFC,card_insufficient_funds,insufficient_funds,0,17,14,1,0,5.8,0.88,42000,15,5,0,0
opp_gen_0009152,pay_gen_0057717,2026-03-28T18:10:00.335566+00:00,2446426,card,HDFC,card_expired,instrument,0,14,9,1,3,27.0,0.88,42000,18,5,0,0
opp_gen_0009153,pay_gen_0057718,2026-03-28T08:54:24.664765+00:00,124573,card,HDFC,processing_error,temporary,0,5,4,1,0,14.4,0.84,21000,8,5,1,0
opp_gen_0009154,pay_gen_0057723,2026-03-28T02:09:01.625148+00:00,827139,upi,KOTAK,user_authentication_failed,auth,0,3,2,0,0,15.0,0.88,42000,2,5,0,0
opp_gen_0009155,pay_gen_0057726,2026-03-28T11:03:49.935163+00:00,1246127,card,AXIS,invalid_vpa,instrument,0,8,5,1,0,32.8,0.91,9000,11,5,0,0
opp_gen_0009156,pay_gen_0057743,2026-03-28T23:08:08.793583+00:00,179782,card,HDFC,insufficient_funds,insufficient_funds,0,11,9,1,0,5.1,0.91,9000,23,5,0,1
opp_gen_0009157,pay_gen_0057756,2026-03-28T04:32:26.263061+00:00,152378,wallet,freecharge,card_expired,instrument,0,10,5,0,4,24.4,0.84,21000,4,5,0,0
opp_gen_0009158,pay_gen_0057765,2026-03-28T06:10:33.103107+00:00,2096261,card,KOTAK,user_authentication_failed,auth,0,39,29,1,4,33.6,0.84,21000,6,5,0,0
opp_gen_0009159,pay_gen_0057772,2026-03-28T22:01:32.954965+00:00,107448,card,KOTAK,processing_error,temporary,0,12,9,1,2,14.5,0.84,21000,22,5,0,1
opp_gen_0009160,pay_gen_0057773,2026-03-28T01:37:15.309610+00:00,248775,upi,HDFC,card_insufficient_funds,insufficient_funds,0,4,3,0,0,21.3,0.88,42000,1,5,0,1
opp_gen_0009161,pay_gen_0057781,2026-03-28T17:37:37.868190+00:00,1141336,card,ICICI,card_insufficient_funds,insufficient_funds,0,7,4,1,2,23.6,0.84,21000,17,5,0,0
opp_gen_0009162,pay_gen_0057787,2026-03-28T11:25:53.740470+00:00,41313,upi,KOTAK,insufficient_funds,insufficient_funds,0,3,2,0,0,35.9,0.88,42000,11,5,0,0
opp_gen_0009163,pay_gen_0057788,2026-03-28T01:34:19.759291+00:00,650633,card,KOTAK,authentication_required,auth,0,8,4,1,1,29.3,0.91,9000,1,5,0,1
opp_gen_0009164,pay_gen_0057800,2026-03-28T21:42:21.248293+00:00,1170957,card,ICICI,gateway_error,temporary,0,11,7,1,2,15.4,0.91,9000,21,5,0,1
opp_gen_0009165,pay_gen_0057806,2026-03-28T12:18:12.970907+00:00,959451,upi,AXIS,card_insufficient_funds,insufficient_funds,0,5,4,0,0,8.2,0.88,42000,12,5,0,1
opp_gen_0009166,pay_gen_0057815,2026-03-28T16:29:48.129954+00:00,3380785,card,HDFC,invalid_vpa,instrument,1,8,6,1,0,22.8,0.88,42000,16,5,0,0
opp_gen_0009167,pay_gen_0057837,2026-03-28T20:41:01.088287+00:00,144961,upi,KOTAK,timeout,temporary,0,24,21,0,1,22.0,0.88,42000,20,5,0,0
opp_gen_0009168,pay_gen_0057854,2026-03-28T01:09:27.723328+00:00,932214,card,KOTAK,insufficient_funds,insufficient_funds,1,7,3,1,1,35.5,0.84,21000,1,5,0,1
opp_gen_0009169,pay_gen_0057858,2026-03-28T02:17:52.885075+00:00,115481,upi,SBI,network_error,temporary,0,20,17,0,0,17.9,0.88,42000,2,5,0,1
opp_gen_0009170,pay_gen_0057867,2026-03-28T16:00:12.884630+00:00,1637153,card,KOTAK,invalid_card,instrument,0,11,10,1,0,31.2,0.91,9000,16,5,0,1
opp_gen_0009171,pay_gen_0057877,2026-03-28T23:43:41.030461+00:00,79604,upi,SBI,insufficient_funds,insufficient_funds,1,13,11,0,1,5.7,0.84,21000,23,5,1,0
opp_gen_0009172,pay_gen_0057879,2026-03-28T08:43:19.188780+00:00,969354,netbanking,AXIS,user_authentication_failed,auth,0,26,23,0,1,31.3,0.91,9000,8,5,0,1
opp_gen_0009173,pay_gen_0057905,2026-03-28T02:18:47.779605+00:00,784158,upi,KOTAK,card_insufficient_funds,insufficient_funds,0,17,12,0,3,35.8,0.91,9000,2,5,0,1
opp_gen_0009174,pay_gen_0057906,2026-03-28T23:30:14.613005+00:00,874310,upi,SBI,card_blocked,instrument,0,6,5,0,0,43.2,0.88,42000,23,5,1,0
opp_gen_0009175,pay_gen_0057918,2026-03-28T20:16:48.208478+00:00,73568,upi,KOTAK,card_expired,instrument,0,3,2,0,0,23.8,0.84,21000,20,5,0,1
opp_gen_0009176,pay_gen_0057920,2026-03-29T00:40:02.812197+00:00,177976,card,ICICI,network_error,temporary,0,28,25,1,1,42.0,0.88,42000,0,6,0,1
opp_gen_0009177,pay_gen_0057922,2026-03-28T18:44:04.646659+00:00,96793,upi,SBI,gateway_error,temporary,0,1,0,0,0,18.1,0.88,42000,18,5,0,1
opp_gen_0009178,pay_gen_0057923,2026-03-28T15:27:15.151969+00:00,45481,upi,KOTAK,invalid_vpa,instrument,0,14,10,0,2,23.3,0.91,9000,15,5,0,0
opp_gen_0009179,pay_gen_0057935,2026-03-28T07:01:51.373575+00:00,1018082,netbanking,ICICI,user_authentication_failed,auth,0,16,14,0,0,22.9,0.91,9000,7,5,0,1
opp_gen_0009180,pay_gen_0057937,2026-03-28T16:58:08.054544+00:00,952618,upi,ICICI,gateway_error,temporary,0,17,12,0,2,14.1,0.84,21000,16,5,0,0
opp_gen_0009181,pay_gen_0057939,2026-03-28T10:34:52.385519+00:00,757514,wallet,amazonpay,card_insufficient_funds,insufficient_funds,0,6,5,0,0,6.9,0.88,42000,10,5,0,0
opp_gen_0009182,pay_gen_0057942,2026-03-28T09:11:59.427527+00:00,141183,upi,ICICI,invalid_vpa,instrument,0,11,10,0,0,16.0,0.88,42000,9,5,0,0
opp_gen_0009183,pay_gen_0057943,2026-03-28T13:48:22.587087+00:00,39499,upi,HDFC,card_blocked,instrument,0,22,15,0,1,8.4,0.91,9000,13,5,0,1
opp_gen_0009184,pay_gen_0057951,2026-03-28T18:59:52.997945+00:00,63174,netbanking,HDFC,card_insufficient_funds,insufficient_funds,0,2,1,0,0,15.9,0.84,21000,18,5,0,0
opp_gen_0009185,pay_gen_0057960,2026-03-28T16:06:00.439449+00:00,854088,upi,HDFC,processing_error,temporary,0,8,7,0,0,23.0,0.88,42000,16,5,0,1
opp_gen_0009186,pay_gen_0057961,2026-03-28T02:23:39.755076+00:00,268554,upi,SBI,network_error,temporary,0,20,16,0,1,28.7,0.88,42000,2,5,0,1
opp_gen_0009187,pay_gen_0057967,2026-03-28T23:09:45.130411+00:00,215193,card,AXIS,network_error,temporary,0,3,1,0,1,15.8,0.91,9000,23,5,1,0
opp_gen_0009188,pay_gen_0057969,2026-03-28T14:57:53.377197+00:00,116127,upi,HDFC,card_insufficient_funds,insufficient_funds,0,4,2,0,0,15.9,0.88,42000,14,5,0,0
opp_gen_0009189,pay_gen_0057970,2026-03-28T18:47:13.922988+00:00,101702,upi,KOTAK,network_error,temporary,0,15,13,0,0,4.2,0.88,42000,18,5,0,1
opp_gen_0009190,pay_gen_0057983,2026-03-28T04:53:03.783146+00:00,44920,netbanking,SBI,insufficient_funds,insufficient_funds,0,29,26,0,1,44.1,0.88,42000,4,5,0,0
opp_gen_0009191,pay_gen_0057985,2026-03-28T17:26:48.691708+00:00,137080,upi,KOTAK,gateway_error,temporary,0,6,4,0,0,25.8,0.88,42000,17,5,0,0
opp_gen_0009192,pay_gen_0057990,2026-03-28T13:13:15.579599+00:00,80427,upi,HDFC,processing_error,temporary,0,9,5,0,0,33.3,0.88,42000,13,5,0,1
opp_gen_0009193,pay_gen_0057991,2026-03-28T18:45:05.635778+00:00,84842,card,AXIS,invalid_vpa,instrument,0,5,4,1,0,41.1,0.91,9000,18,5,1,0
opp_gen_0009194,pay_gen_0057992,2026-03-28T20:17:13.256781+00:00,494808,card,SBI,invalid_vpa,instrument,0,12,10,1,1,39.2,0.88,42000,20,5,0,0
opp_gen_0009195,pay_gen_0057993,2026-03-28T16:59:23.751810+00:00,846500,upi,ICICI,insufficient_funds,insufficient_funds,0,26,18,0,4,11.4,0.88,42000,16,5,0,0
opp_gen_0009196,pay_gen_0058004,2026-03-29T21:39:00.013518+00:00,268875,upi,HDFC,network_error,temporary,0,14,9,0,4,39.0,0.84,21000,21,6,0,0
opp_gen_0009197,pay_gen_0058014,2026-03-29T15:59:53.839991+00:00,299698,card,KOTAK,invalid_vpa,instrument,0,24,21,1,1,8.9,0.88,42000,15,6,0,1
opp_gen_0009198,pay_gen_0058023,2026-03-29T14:04:53.820676+00:00,137177,upi,ICICI,card_insufficient_funds,insufficient_funds,0,7,6,0,0,38.9,0.88,42000,14,6,0,1
opp_gen_0009199,pay_gen_0058027,2026-03-29T14:23:16.463568+00:00,50270,upi,AXIS,invalid_vpa,instrument,0,4,3,0,0,31.3,0.88,42000,14,6,0,0
opp_gen_0009200,pay_gen_0058035,2026-03-29T01:49:01.944366+00:00,1009507,upi,AXIS,network_error,temporary,0,26,17,0,3,7.0,0.88,42000,1,6,0,1
opp_gen_0009201,pay_gen_0058036,2026-03-29T04:00:21.272652+00:00,104326,upi,SBI,processing_error,temporary,0,23,20,0,0,41.4,0.91,9000,4,6,0,1
opp_gen_0009202,pay_gen_0058037,2026-03-29T23:10:51.425499+00:00,316407,netbanking,HDFC,user_authentication_failed,auth,0,3,2,0,0,16.9,0.88,42000,23,6,0,1
opp_gen_0009203,pay_gen_0058053,2026-03-29T10:31:46.900976+00:00,49181,upi,SBI,user_authentication_failed,auth,0,11,9,0,0,26.8,0.84,21000,10,6,0,1
opp_gen_0009204,pay_gen_0058062,2026-03-29T11:22:34.684123+00:00,956720,card,SBI,gateway_error,temporary,0,30,24,1,2,30.6,0.88,42000,11,6,0,1
opp_gen_0009205,pay_gen_0058066,2026-03-29T07:17:03.321660+00:00,829354,card,KOTAK,insufficient_funds,insufficient_funds,0,8,5,1,1,10.1,0.91,9000,7,6,0,1
opp_gen_0009206,pay_gen_0058081,2026-03-29T23:39:56.436916+00:00,81858,card,SBI,insufficient_funds,insufficient_funds,0,9,8,1,0,43.9,0.88,42000,23,6,0,0
opp_gen_0009207,pay_gen_0058096,2026-03-29T05:26:26.270836+00:00,169191,wallet,PPI,user_authentication_failed,auth,0,17,15,0,0,35.4,0.88,42000,5,6,0,0
opp_gen_0009208,pay_gen_0058109,2026-03-29T22:52:02.492772+00:00,104172,netbanking,AXIS,card_insufficient_funds,insufficient_funds,0,9,7,0,1,16.0,0.88,42000,22,6,0,1
opp_gen_0009209,pay_gen_0058115,2026-03-29T04:57:26.109500+00:00,835422,upi,AXIS,network_error,temporary,0,7,4,0,0,2.4,0.88,42000,4,6,0,1
opp_gen_0009210,pay_gen_0058117,2026-03-29T17:48:05.767696+00:00,35151,card,AXIS,card_insufficient_funds,insufficient_funds,0,4,2,0,1,35.1,0.91,9000,17,6,0,0
opp_gen_0009211,pay_gen_0058119,2026-03-29T09:43:32.706715+00:00,898748,card,ICICI,card_insufficient_funds,insufficient_funds,0,9,6,1,1,18.5,0.84,21000,9,6,1,1
opp_gen_0009212,pay_gen_0058120,2026-03-29T11:13:16.131296+00:00,36238,upi,KOTAK,timeout,temporary,0,15,13,0,0,19.3,0.88,42000,11,6,0,1
opp_gen_0009213,pay_gen_0058127,2026-03-29T08:28:12.420562+00:00,160100,card,AXIS,insufficient_funds,insufficient_funds,0,14,9,1,3,21.2,0.84,21000,8,6,0,0
opp_gen_0009214,pay_gen_0058135,2026-03-29T20:51:11.663104+00:00,44812,upi,KOTAK,insufficient_funds,insufficient_funds,0,6,4,0,0,4.2,0.88,42000,20,6,0,0
opp_gen_0009215,pay_gen_0058143,2026-03-29T12:53:07.843066+00:00,72645,card,ICICI,gateway_error,temporary,0,12,11,1,0,3.1,0.84,21000,12,6,0,1
opp_gen_0009216,pay_gen_0058152,2026-03-29T20:31:51.469374+00:00,68175,netbanking,ICICI,card_insufficient_funds,insufficient_funds,0,7,6,0,0,39.9,0.91,9000,20,6,0,1
opp_gen_0009217,pay_gen_0058154,2026-03-29T09:04:14.197825+00:00,985275,card,SBI,timeout,temporary,0,7,5,1,0,3.2,0.88,42000,9,6,0,1
opp_gen_0009218,pay_gen_0058155,2026-03-29T12:41:45.753474+00:00,64678,upi,AXIS,gateway_error,temporary,0,8,6,0,0,11.8,0.91,9000,12,6,1,0
opp_gen_0009219,pay_gen_0058216,2026-03-29T06:53:04.201418+00:00,598656,netbanking,AXIS,insufficient_funds,insufficient_funds,0,8,7,0,0,33.1,0.88,42000,6,6,0,0
opp_gen_0009220,pay_gen_0058222,2026-03-29T23:56:40.132916+00:00,87406,wallet,freecharge,processing_error,temporary,0,25,19,0,1,22.7,0.84,21000,23,6,0,1
opp_gen_0009221,pay_gen_0058257,2026-03-29T07:31:06.081251+00:00,396399,upi,HDFC,processing_error,temporary,0,27,22,0,1,26.1,0.91,9000,7,6,0,1
opp_gen_0009222,pay_gen_0058262,2026-03-29T10:22:01.550287+00:00,57030,card,HDFC,card_blocked,instrument,0,6,5,1,0,27.0,0.91,9000,10,6,0,0
opp_gen_0009223,pay_gen_0058267,2026-03-29T18:12:50.702564+00:00,275419,card,AXIS,insufficient_funds,insufficient_funds,0,28,25,1,1,28.8,0.88,42000,18,6,0,1
opp_gen_0009224,pay_gen_0058273,2026-03-29T12:27:10.043358+00:00,78594,upi,HDFC,processing_error,temporary,0,5,2,0,0,8.2,0.88,42000,12,6,0,1
opp_gen_0009225,pay_gen_0058278,2026-03-29T08:45:54.159017+00:00,2508836,upi,SBI,card_insufficient_funds,insufficient_funds,0,15,9,0,0,39.9,0.91,9000,8,6,0,1
opp_gen_0009226,pay_gen_0058301,2026-03-29T02:53:14.177703+00:00,68538,upi,AXIS,user_authentication_failed,auth,0,21,14,0,3,19.2,0.84,21000,2,6,0,1
opp_gen_0009227,pay_gen_0058307,2026-03-30T00:06:51.694737+00:00,109799,upi,KOTAK,network_error,temporary,0,4,3,0,0,22.9,0.88,42000,0,0,0,1
opp_gen_0009228,pay_gen_0058319,2026-03-29T20:13:45.103144+00:00,1437074,upi,HDFC,card_insufficient_funds,insufficient_funds,0,31,24,0,3,8.8,0.88,42000,20,6,0,0
opp_gen_0009229,pay_gen_0058384,2026-03-29T09:06:37.581053+00:00,213454,upi,ICICI,gateway_error,temporary,0,7,4,0,0,4.6,0.88,42000,9,6,1,0
opp_gen_0009230,pay_gen_0058393,2026-03-29T21:39:34.529894+00:00,193694,upi,KOTAK,insufficient_funds,insufficient_funds,0,15,13,0,1,30.6,0.91,9000,21,6,0,0
opp_gen_0009231,pay_gen_0058397,2026-03-29T08:21:47.896366+00:00,97095,upi,SBI,authentication_required,auth,0,14,12,0,1,32.8,0.84,21000,8,6,0,0
opp_gen_0009232,pay_gen_0058404,2026-03-29T17:14:01.672265+00:00,155991,wallet,amazonpay,network_error,temporary,0,8,5,0,1,6.0,0.84,21000,17,6,0,0
opp_gen_0009233,pay_gen_0058416,2026-03-29T08:28:52.167239+00:00,271922,upi,KOTAK,user_authentication_failed,auth,0,10,8,0,0,24.9,0.88,42000,8,6,0,0
opp_gen_0009234,pay_gen_0058417,2026-03-29T13:29:46.633713+00:00,71491,upi,ICICI,authentication_required,auth,0,19,16,0,0,21.8,0.88,42000,13,6,0,0
opp_gen_0009235,pay_gen_0058423,2026-03-29T14:51:45.783060+00:00,1901150,upi,ICICI,network_error,temporary,0,3,2,0,0,25.8,0.84,21000,14,6,0,1
opp_gen_0009236,pay_gen_0058437,2026-03-29T11:32:05.597989+00:00,125568,netbanking,SBI,card_insufficient_funds,insufficient_funds,0,8,7,0,0,26.1,0.84,21000,11,6,0,0
opp_gen_0009237,pay_gen_0058450,2026-03-29T05:30:59.366342+00:00,194429,upi,HDFC,timeout,temporary,0,9,7,0,1,35.0,0.88,42000,5,6,0,0
opp_gen_0009238,pay_gen_0058457,2026-03-29T16:39:44.857434+00:00,271241,upi,AXIS,network_error,temporary,0,11,10,0,0,28.7,0.84,21000,16,6,0,1
opp_gen_0009239,pay_gen_0058462,2026-03-29T21:45:15.996398+00:00,1240048,wallet,amazonpay,insufficient_funds,insufficient_funds,1,11,7,0,2,27.3,0.84,21000,21,6,0,0
opp_gen_0009240,pay_gen_0058465,2026-03-29T21:50:52.118593+00:00,278993,card,KOTAK,user_authentication_failed,auth,0,10,8,1,1,16.9,0.91,9000,21,6,0,0
opp_gen_0009241,pay_gen_0058469,2026-03-29T07:58:30.831251+00:00,335642,netbanking,SBI,card_insufficient_funds,insufficient_funds,0,8,5,0,0,44.5,0.91,9000,7,6,0,1
opp_gen_0009242,pay_gen_0058470,2026-03-29T20:06:14.069588+00:00,668358,upi,HDFC,network_error,temporary,0,5,3,0,1,19.2,0.88,42000,20,6,0,0
opp_gen_0009243,pay_gen_0058474,2026-03-29T18:02:34.762579+00:00,763537,upi,ICICI,user_authentication_failed,auth,0,12,9,0,1,44.6,0.88,42000,18,6,0,0
opp_gen_0009244,pay_gen_0058479,2026-03-29T19:57:09.761893+00:00,696706,upi,SBI,card_blocked,instrument,0,20,17,0,1,38.2,0.88,42000,19,6,0,0
opp_gen_0009245,pay_gen_0058483,2026-03-29T08:57:45.075940+00:00,3446671,upi,HDFC,user_authentication_failed,auth,0,3,2,0,0,40.8,0.84,21000,8,6,0,0
opp_gen_0009246,pay_gen_0058500,2026-03-29T23:45:03.067994+00:00,843361,netbanking,HDFC,card_insufficient_funds,insufficient_funds,1,13,11,0,0,21.1,0.91,9000,23,6,0,1
opp_gen_0009247,pay_gen_0058506,2026-03-29T03:07:09.235691+00:00,95772,upi,SBI,timeout,temporary,0,9,7,0,1,31.2,0.84,21000,3,6,1,0
opp_gen_0009248,pay_gen_0058509,2026-03-29T11:13:47.501635+00:00,910589,upi,KOTAK,card_expired,instrument,0,36,26,0,4,12.8,0.84,21000,11,6,0,0
opp_gen_0009249,pay_gen_0058516,2026-03-29T17:12:18.157800+00:00,54746,card,ICICI,network_error,temporary,0,19,17,1,1,21.3,0.84,21000,17,6,0,1
opp_gen_0009250,pay_gen_0058523,2026-03-29T23:52:53.295463+00:00,479474,card,AXIS,card_insufficient_funds,insufficient_funds,0,6,4,1,0,17.9,0.91,9000,23,6,0,0
opp_gen_0009251,pay_gen_0058524,2026-03-29T16:18:57.271849+00:00,258782,card,HDFC,authentication_required,auth,0,8,5,1,1,40.0,0.84,21000,16,6,0,0
